Type,ID,SedRed,Cost,Duck,Site_ID,River_x,Zone_x,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth,SUBID,SBi,SBarea_ac,SBarea_m2,Zone_y,Headwater,River_y,ID_next,up_SBs,ReachLength_m,So_Slope,B_width_m,h_depth_m,Pwet_m,XSarea_m2,XS_ID_referenced,n,n_alternate,Ck,K_sec,X,C1,C2,C3,C1_C2_C3,K_hr
WCMO,2786,5.381,12032.395,4.2589999999999995,2786,COB,3,10,272,192,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,7554.571776999999,67991.146,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1.0,Frequent,0.833333333,silt loam,5.0,Barbert,0.28,0.28,0.3909006,0.2776586,2091.6020510000003,2096.233643,319,86,3529,617.6485639,GBER_CONUS_wet_poly,309.7329407,13,SB13,6895.871037999999,27906624.67,3,F,COB,11,2,20782.396819999998,0.102067467,33.5,2.18,34.73,72.91,M14.92,0.04,0.035,24.94284092,833.2008726,0.49969219200000004,0.980897274,0.99998824,-0.980885514,1,0.23144468699999998
WCMO,2788,4.381,17128.658,3.84,2788,COB,3,10,272,192,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,6149.964844,55349.68359,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Baroda,0.28,0.28,0.4651295999999999,0.28753959999999995,1793.3842769999999,1767.209839,364,86,3529,817.0700031,GBER_CONUS_wet_poly,299.0892639,13,SB13,6895.871037999999,27906624.67,3,F,COB,11,2,20782.396819999998,0.102067467,33.5,2.18,34.73,72.91,M14.92,0.04,0.035,24.94284092,833.2008726,0.49969219200000004,0.980897274,0.99998824,-0.980885514,1,0.23144468699999998
WCMO,2981,3.52,948.283,3.471,2981,COB,3,10,272,192,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,4940.729004,44466.56104,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Minnetonka,0.28,0.28,0.0620778,0.08453279999999999,431.3708801,417.3867798,364,77,3529,854.6263819000001,GBER_CONUS_wet_poly,910.8889770999999,13,SB13,6895.871037999999,27906624.67,3,F,COB,11,2,20782.396819999998,0.102067467,33.5,2.18,34.73,72.91,M14.92,0.04,0.035,24.94284092,833.2008726,0.49969219200000004,0.980897274,0.99998824,-0.980885514,1,0.23144468699999998
WCMO,2982,3.431,924.221,3.438,2982,COB,3,10,272,192,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,4815.362793,43338.265139999996,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1.0,Frequent,0.75,silt loam,5.0,Barbert,0.28,0.28,0.0847678,0.11508900000000001,550.0105591,553.842041,364,82,3529,172.2876362,GBER_CONUS_wet_poly,712.4918213,13,SB13,6895.871037999999,27906624.67,3,F,COB,11,2,20782.396819999998,0.102067467,33.5,2.18,34.73,72.91,M14.92,0.04,0.035,24.94284092,833.2008726,0.49969219200000004,0.980897274,0.99998824,-0.980885514,1,0.23144468699999998
WCMO,3038,4.242,1142.7269999999999,3.825,3038,COB,3,10,272,192,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,5953.820801,53584.38721,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1.0,Frequent,0.5,silt loam,5.0,Barbert,0.28,0.28,0.6932545999999999,0.1076057,653.7047729,640.257019,319,86,3529,213.2991748,GBER_CONUS_wet_poly,799.2139282,13,SB13,6895.871037999999,27906624.67,3,F,COB,11,2,20782.396819999998,0.102067467,33.5,2.18,34.73,72.91,M14.92,0.04,0.035,24.94284092,833.2008726,0.49969219200000004,0.980897274,0.99998824,-0.980885514,1,0.23144468699999998
WCMO,3436,4.04,6231.153,3.9139999999999997,3436,COB,3,10,253,271,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,6414.535645,57730.8208,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.875,silty clay loam,5.0,Marna,0.28,0.28,0.4229295,0.3034135,1916.966187,1944.988159,229,82,11312,397.2553064,GBER_CONUS_wet_poly,270.25827030000005,13,SB13,6895.871037999999,27906624.67,3,F,COB,11,2,20782.396819999998,0.102067467,33.5,2.18,34.73,72.91,M14.92,0.04,0.035,24.94284092,833.2008726,0.49969219200000004,0.980897274,0.99998824,-0.980885514,1,0.23144468699999998
WCMO,3437,2.345,5714.554,2.9810000000000003,3437,COB,3,10,253,271,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,3722.960693,33506.646239999995,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,silty clay loam,5.0,Marna,0.28,0.28,0.4472028,0.23103339999999997,823.4029541,859.5670166000001,110,84,11312,623.7518152000001,GBER_CONUS_wet_poly,363.5838318,13,SB13,6895.871037999999,27906624.67,3,F,COB,11,2,20782.396819999998,0.102067467,33.5,2.18,34.73,72.91,M14.92,0.04,0.035,24.94284092,833.2008726,0.49969219200000004,0.980897274,0.99998824,-0.980885514,1,0.23144468699999998
WCMO,3438,2.04,5621.598000000001,2.782,3438,COB,3,10,253,271,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,3238.641846,29147.77661,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.75,silty clay loam,5.0,Marna,0.28,0.28,0.032917199999999994,0.48069540000000005,1479.580444,1555.785767,211,84,11312,668.6250902,GBER_CONUS_wet_poly,174.7468262,13,SB13,6895.871037999999,27906624.67,3,F,COB,11,2,20782.396819999998,0.102067467,33.5,2.18,34.73,72.91,M14.92,0.04,0.035,24.94284092,833.2008726,0.49969219200000004,0.980897274,0.99998824,-0.980885514,1,0.23144468699999998
WCMO,3446,16.52,9680.442,7.6370000000000005,3446,COB,3,10,253,271,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,24385.97461,219473.7715,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.75,silty clay,5.0,Lura,0.28,0.28,0.21801079999999998,0.5270244000000001,12764.00488,12843.63379,287,79,11312,443.93071039999995,GBER_CONUS_wet_poly,149.8981628,13,SB13,6895.871037999999,27906624.67,3,F,COB,11,2,20782.396819999998,0.102067467,33.5,2.18,34.73,72.91,M14.92,0.04,0.035,24.94284092,833.2008726,0.49969219200000004,0.980897274,0.99998824,-0.980885514,1,0.23144468699999998
WCMO,3448,183.352,78608.082,25.961,3448,COB,3,10,253,271,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,279308.0938,2513772.844,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,6.007692307999999,silty clay loam,5.0,Minnetonka,0.28,0.28,0.4097234,1.0595622,295751.3438,295752.125,286,75,764,239.4672434,NCED easement_GBERB,70.78395079999999,13,SB13,6895.871037999999,27906624.67,3,F,COB,11,2,20782.396819999998,0.102067467,33.5,2.18,34.73,72.91,M14.92,0.04,0.035,24.94284092,833.2008726,0.49969219200000004,0.980897274,0.99998824,-0.980885514,1,0.23144468699999998
